 # Time, x, y, dx, dy, e, L
   3.3099999999999734       -1.6950889939837182       -7.0679218558619888E-002   5.8335608764160850E-002 -0.41886869811093730      -0.50000034737065979       0.71414283533373069     
   3.3599999999999723       -1.6917380159460367       -9.1602748075833768E-002   7.5709801782585170E-002 -0.41803612779765520      -0.50000034737064902       0.71414283533373046     
   3.4099999999999713       -1.6875173021435674      -0.11247917541495618        9.3126698682135828E-002 -0.41698418153284283      -0.50000034737063515       0.71414283533373024     
   3.4599999999999702       -1.6824244673678812      -0.13329746217438759       0.11059632335337662      -0.41570997074186927      -0.50000034737061771       0.71414283533373002     
   3.5099999999999691       -1.6764566214647110      -0.15404640967560679       0.12812885485227515      -0.41420996903647400      -0.50000034737059673       0.71414283533372969     
   3.5599999999999681       -1.6696103607997750      -0.17471462644790306       0.14573465862265444      -0.41247998638560712      -0.50000034737057164       0.71414283533372946     
   3.6099999999999670       -1.6618817581337535      -0.19529049429158601       0.16342431894387976      -0.41051513801681994      -0.50000034737054211       0.71414283533372924     
   3.6599999999999659       -1.6532663508396019      -0.21576213264546842       0.18120867282838199      -0.40830980760456692      -0.50000034737050769       0.71414283533372891     
   3.7099999999999649       -1.6437591273837902      -0.23611736095999192       0.19909884560827829      -0.40585760421013128      -0.50000034737046795       0.71414283533372858     
   3.7599999999999638       -1.6333545119806823      -0.25634365874804932       0.21710628846738259      -0.40315131233346002      -0.50000034737042143       0.71414283533372847     
   3.8099999999999627       -1.6220463473159781      -0.27642812295064090       0.23524281819441800      -0.40018283431711171      -0.50000034737036814       0.71414283533372824     
   3.8599999999999617       -1.6098278752208095      -0.29635742221312134       0.25352065945535840      -0.39694312420333655      -0.50000034737030685       0.71414283533372780     
   3.9099999999999606       -1.5966917151625710      -0.31611774761888939       0.27195248990762333      -0.39342211198285176      -0.50000034737023635       0.71414283533372724     
   3.9599999999999596       -1.5826298404017594      -0.33569475936966070       0.29055148850636231      -0.38960861698308302      -0.50000034737015508       0.71414283533372691     
   4.0099999999999589       -1.5676335516458373      -0.35507352883337862       0.30933138738325039      -0.38549024891829892      -0.50000034737006149       0.71414283533372636     
   4.0599999999999579       -1.5516934480113094      -0.37423847530044452       0.32830652771090901      -0.38105329485653838      -0.50000034736995391       0.71414283533372591     
   4.1099999999999568       -1.5347993950836794      -0.39317329669395140       0.34749192000089557      -0.37628259003905551      -0.50000034736982946       0.71414283533372536     
   4.1599999999999557       -1.5169404898416559      -0.41186089336712084       0.36690330931953563      -0.37116137010542799      -0.50000034736968557       0.71414283533372513     
   4.2099999999999547       -1.4981050221868417      -0.43028328398764204       0.38655724594261021      -0.36567110181678364      -0.50000034736951926       0.71414283533372447     
   4.2599999999999536       -1.4782804327931953      -0.44842151234975058       0.40647116200537514      -0.35979128881233019      -0.50000034736932586       0.71414283533372380     
   4.3099999999999525       -1.4574532669619129      -0.46625554376527023       0.42666345473596989      -0.35349924825719897      -0.50000034736910037       0.71414283533372336     
   4.3599999999999515       -1.4356091241373419      -0.48376414945776808       0.44715357688406465      -0.34676985341295324      -0.50000034736883781       0.71414283533372247     
   4.4099999999999504       -1.4127326027086218      -0.50092477711106842       0.46796213496679712      -0.33957523614821244      -0.50000034736852972       0.71414283533372158     
   4.4599999999999493       -1.3888072396908155      -0.51771340539409993       0.48911099594213342      -0.33188444215730928      -0.50000034736816812       0.71414283533372047     
   4.5099999999999483       -1.3638154448497910      -0.53410437988515647       0.51062340287326125      -0.32366303010732134      -0.50000034736774124       0.71414283533371936     
   4.5599999999999472       -1.3377384288091325      -0.55007022733327871       0.53252410004826600      -0.31487260400726480      -0.50000034736723564       0.71414283533371792     
   4.6099999999999461       -1.3105561246582329      -0.56558144460115467       0.55483946784057203      -0.30547026568214275      -0.50000034736663446       0.71414283533371647     
   4.6599999999999451       -1.2822471025732565      -0.58060625790515907       0.57759766729865558      -0.29540797120035028      -0.50000034736591614       0.71414283533371470     
   4.7099999999999440       -1.2527884769741751      -0.59511034706837707       0.60082879398165445      -0.28463177126266481      -0.50000034736505383       0.71414283533371237     
   4.7599999999999429       -1.2221558057821873      -0.60905652838560864       0.62456503982746681      -0.27308091067142892      -0.50000034736401333       0.71414283533371004     
   4.8099999999999419       -1.1903229814283722      -0.62240438830520939       0.64884086072917269      -0.26068675573396305      -0.50000034736275123       0.71414283533370693     
   4.8599999999999408       -1.1572621134196350      -0.63510985838202361       0.67369314582252482      -0.24737151037589875      -0.50000034736121068       0.71414283533370349     
   4.9099999999999397       -1.1229434025263239      -0.64712471974379326       0.69916138198123357      -0.23304667125222769      -0.50000034735931942       0.71414283533369916     
   4.9599999999999387       -1.0873350070684444      -0.65839602250051110       0.72528780327169573      -0.21761115843167358      -0.50000034735698140       0.71414283533369383     
   5.0099999999999376       -1.0504029024203994      -0.66886540192444988       0.75211750952033507      -0.20094904017075274      -0.50000034735407040       0.71414283533368716     
   5.0599999999999365       -1.0121107358421042      -0.67846826858387621       0.77969852975732101      -0.18292674632859443      -0.50000034735041909       0.71414283533367917     
   5.1099999999999355      -0.97241968025018843      -0.68713284357898841       0.80808179367552346      -0.16338963292075584      -0.50000034734580145       0.71414283533366885     
   5.1599999999999344      -0.93128829283062742      -0.69477900212756083       0.83732095513368643      -0.14215771709422159      -0.50000034733990995       0.71414283533365575     
   5.2099999999999334      -0.88867238786962044      -0.70131687831922651       0.86747198259474723      -0.11902034305854682      -0.50000034733232235       0.71414283533363876     
   5.2599999999999323      -0.84452493847440646      -0.70664516997793891       0.89859238657344009       -9.3729458984999361E-002 -0.50000034732245102       0.71414283533361633     
   5.3099999999999312      -0.79879602996380061      -0.71064906394234950       0.93073988453934509       -6.5991073608965667E-002 -0.50000034730946774       0.71414283533358669     
   5.3599999999999302      -0.75143290021326692      -0.71319767685185032       0.96397019430943720       -3.5454306286120944E-002 -0.50000034729219056       0.71414283533354672     
   5.4099999999999291      -0.70238012170020792      -0.71414087208735566       0.99833347284039309       -1.6972268554082525E-003 -0.50000034726890763       0.71414283533349121     
   5.4599999999999280      -0.65158001060858761      -0.71330526610794598        1.0338686363138365        3.5791625024384807E-002 -0.50000034723710163       0.71414283533341316     
   5.5099999999999270      -0.59897339711198716      -0.71048917168464232        1.0705943368825863        7.7637585430163469E-002 -0.50000034719301456       0.71414283533330059     
   5.5599999999999259      -0.54450096971725803      -0.70545613385345651        1.1084946041487282       0.12461223446907474      -0.50000034713094432       0.71414283533313394     
   5.6099999999999248      -0.48810553578147620      -0.69792658621590109        1.1474958582039956       0.17767680413923015      -0.50000034704209650       0.71414283533288103     
   5.6599999999999238      -0.42973575599761743      -0.68756697647947984        1.1874297529230873       0.23804081517290721      -0.50000034691269479       0.71414283533248457     
   5.7099999999999227      -0.36935227724688313      -0.67397546425542110        1.2279723496158104       0.30724163917214331      -0.50000034672085070       0.71414283533183975     
   5.7599999999999216      -0.30693782329176794      -0.65666296759148290        1.2685430207780395       0.38725233643764972      -0.50000034643141866       0.71414283533074796     
   5.8099999999999206      -0.24251392384750306      -0.63502793731082063        1.3081335408238304       0.48062604809833126      -0.50000034598779963       0.71414283532881206     
   5.8599999999999195      -0.17616897512661725      -0.60832286591738283        1.3450139872087887       0.59068248536856005      -0.50000034529987403       0.71414283532519418     
   5.9099999999999184      -0.10810597857011908      -0.57561055724615584        1.3762183492201696       0.72172674074989995      -0.50000034422973116       0.71414283531801592     
   5.9599999999999174       -3.8724921242169363E-002 -0.53570975808401389        1.3966354075007879       0.87923693293273442      -0.50000034258531323       0.71414283530278855     
   6.0099999999999163        3.1233671540479031E-002 -0.48713630283410470        1.3974102448800703        1.0697933796019508      -0.50000034014254857       0.71414283526804467     
   6.0599999999999152       0.10043967462913125      -0.42806688454540676        1.3632561680790098        1.3000640927797646      -0.50000033661020415       0.71414283518270738     
   6.1099999999999142       0.16655861363788926      -0.35641122142937559        1.2685912578580338        1.5730358792587704      -0.50000033039674374       0.71414283495980868     
   6.1599999999999131       0.22565130668502398      -0.27021586861869629        1.0748017564483301        1.8777393775322035      -0.50000031072766360       0.71414283436565129     
   6.2099999999999120       0.27165618205048908      -0.16882249513191952       0.73911345363833081        2.1695212345867168      -0.50000024352321004       0.71414283289408420     
   6.2599999999999110       0.29703048517659308       -5.4994821126037638E-002  0.25492673227640117        2.3570751653579958      -0.50000014276598526       0.71414283000576984     
   6.3099999999999099       0.29603063146104935        6.3566486341813680E-002 -0.29398124018253879        2.3492686156470262      -0.50000018431533055       0.71414282625042713     
   6.3599999999999088       0.26890927841025414       0.17669033486731769      -0.76893883743959845        2.1504604304739909      -0.50000034129558824       0.71414282328825396     
   6.4099999999999078       0.22170228895607988       0.27701433054929497       -1.0932614797917863        1.8551622843228990      -0.50000043187071697       0.71414282175922983     
   6.4599999999999067       0.16191962784749886       0.36210215957419045       -1.2782991769792253        1.5518064851996995      -0.50000046070334259       0.71414282114095839     
   6.5099999999999056        9.5465951971122343E-002  0.43276892497336755       -1.3674066576041144        1.2818361852620179      -0.50000047038968853       0.71414282090982883     
   6.5599999999999046        2.6141422304691027E-002  0.49100512384271355       -1.3983010475766675        1.0546419955885664      -0.50000047515533774       0.71414282082172054     
   6.6099999999999035       -4.3811043525064569E-002  0.53888922249739923       -1.3956766759594701       0.86672890952367398      -0.50000047802258218       0.71414282078598001     
   6.6599999999999024      -0.11311592406822843       0.57822010901933185       -1.3742322525151167       0.71135786371048804      -0.50000047981277196       0.71414282077035995     
   6.7099999999999014      -0.18106431024790134       0.61045809871478540       -1.3424746830049645       0.58201266529362383      -0.50000048093323879       0.71414282076301228     
   6.7599999999999003      -0.24727446707967971       0.63676465412705185       -1.3053154527260113       0.47330370743351918      -0.50000048163839306       0.71414282075931468     
   6.8099999999998992      -0.31155398753655289       0.65806143624254321       -1.2656059664869166       0.38100510349670019      -0.50000048208762082       0.71414282075733837     
   6.8599999999998982      -0.37382065557280902       0.67508397668214914       -1.2250096376419528       0.30186014393494404      -0.50000048237858641       0.71414282075622482     
   6.9099999999998971      -0.43405654293149687       0.68842461334497507       -1.1844955234934813       0.23336372568002570      -0.50000048257058738       0.71414282075556756     
   6.9599999999998960      -0.49228099861892871       0.69856530785823712       -1.1446208569712684       0.17357891288848187      -0.50000048269973474       0.71414282075516344     
   7.0099999999998950      -0.54853453042598610       0.70590235069144636       -1.1056954436890196       0.12099546776472274      -0.50000048278825526       0.71414282075490598     
   7.0599999999998939      -0.60286907564972525       0.71076492614274167       -1.0678790306899166        7.4424350883496665E-002 -0.50000048285003218       0.71414282075473667     
   7.1099999999998929      -0.65534208582492137       0.71342912797299329       -1.0312399590480343        3.2919912251272519E-002 -0.50000048289388488       0.71414282075462210     
   7.1599999999998918      -0.70601292522362047       0.71412862264638111      -0.99579102902945571       -4.2774638285244092E-003 -0.50000048292551269       0.71414282075454250     
   7.2099999999998907      -0.75494069264538666       0.71306283663190129      -0.96151170600877389       -3.7783837182147645E-002 -0.50000048294866317       0.71414282075448610     
   7.2599999999998897      -0.80218292850262485       0.71040330379271865      -0.92836199901104066       -6.8103405844556902E-002 -0.50000048296584265       0.71414282075444535     
   7.3099999999998886      -0.84779487686307964       0.70629863438017526      -0.89629118477916636       -9.5652360200564474E-002 -0.50000048297875499       0.71414282075441504     
   7.3599999999998875      -0.89182909669400756       0.70087844204659666      -0.86524329891871954      -0.12077700292160262      -0.50000048298857491       0.71414282075439228     
   7.4099999999998865      -0.93433529257290082       0.69425647581851069      -0.83516057681796652      -0.14376764210659215      -0.50000048299612543       0.71414282075437485     
   7.4599999999998854      -0.97536028224246030       0.68653313979295805      -0.80598558303429024      -0.16486934185618010      -0.50000048300198974       0.71414282075436164     
   7.5099999999998843       -1.0149480479952251       0.67779753701462697      -0.77766249658693221      -0.18429031545855312      -0.50000048300658817       0.71414282075435120     
   7.5599999999998833       -1.0531398377106482       0.66812914033487947      -0.75013785134441258      -0.20220853430620706      -0.50000048301022537       0.71414282075434288     
   7.6099999999998822       -1.0899742934804515       0.65759916838939059      -0.72336092487027603      -0.21877697441177230      -0.50000048301312605       0.71414282075433633     
   7.6599999999998811       -1.1254875936166344       0.64627172660180632      -0.69728390168700571      -0.23412781373508601      -0.50000048301545696       0.71414282075433089     
   7.7099999999998801       -1.1597135989706897       0.63420475953132416      -0.67186189349907266      -0.24837581486079205      -0.50000048301734368       0.71414282075432634     
   7.7599999999998790       -1.1926839978635273       0.62145085066510974      -0.64705287066772421      -0.26162107013384139      -0.50000048301888089       0.71414282075432256     
   7.8099999999998779       -1.2244284461446810       0.60805789801108101      -0.62281754069299100      -0.27395124408639648      -0.50000048302014088       0.71414282075431967     
   7.8599999999998769       -1.2549747003599190       0.59406968792762249      -0.59911919720605133      -0.28544341661703143      -0.50000048302117994       0.71414282075431723     
   7.9099999999998758       -1.2843487429641871       0.57952638506844356      -0.57592355483030511      -0.29616560691284705      -0.50000048302204170       0.71414282075431490     
   7.9599999999998747       -1.3125748991397126       0.56446495278417530      -0.55319857983295961      -0.30617804040899288      -0.50000048302276001       0.71414282075431301     
   8.0099999999998737       -1.3396759451781934       0.54891951555883256      -0.53091432285182827      -0.31553420763632067      -0.50000048302336109       0.71414282075431146     
   8.0599999999998726       -1.3656732086353243       0.53292167288523129      -0.50904275754844508      -0.32428175351995159      -0.50000048302386713       0.71414282075431024     
   8.1099999999998715       -1.3905866606151169       0.51650077226199631      -0.48755762741432807      -0.33246322776322196      -0.50000048302429456       0.71414282075430902     
   8.1599999999998705       -1.4144350006240007       0.49968414762327173      -0.46643430187948742      -0.34011672080029653      -0.50000048302465705       0.71414282075430802     
   8.2099999999998694       -1.4372357344732132       0.48249732841303505      -0.44564964216462571      -0.34727640499739654      -0.50000048302496547       0.71414282075430724     
   8.2599999999998683       -1.4590052457177753       0.46496422363002421      -0.42518187686176756      -0.35397299700841378      -0.50000048302522915       0.71414282075430646     
   8.3099999999998673       -1.4797588611118484       0.44710728445145248      -0.40501048694135849      -0.36023415420744209      -0.50000048302545508       0.71414282075430580     
   8.3599999999998662       -1.4995109105404816       0.42894764845909500      -0.38511609971202371      -0.36608481574917795      -0.50000048302564926       0.71414282075430513     
   8.4099999999998651       -1.5182747818614402       0.41050526801291531      -0.36548039116445269      -0.37154749691242472      -0.50000048302581679       0.71414282075430457     
   8.4599999999998641       -1.5360629710611238       0.39179902492409907      -0.34608599608740354      -0.37664254385854340      -0.50000048302596134       0.71414282075430413     
   8.5099999999998630       -1.5528871280976175       0.37284683325460721      -0.32691642533388482      -0.38138835470623994      -0.50000048302608646       0.71414282075430358     
   8.5599999999998619       -1.5687580987730463       0.35366573180112160      -0.30795598962701476      -0.38580157182531016      -0.50000048302619504       0.71414282075430313     
   8.6099999999998609       -1.5836859629474418       0.33427196759717176      -0.28918972931958697      -0.38989724943735149      -0.50000048302628963       0.71414282075430280     
   8.6599999999998598       -1.5976800693778186       0.31468107158006670      -0.27060334955335058      -0.39368899994392786      -0.50000048302637157       0.71414282075430235     
   8.7099999999998587       -1.6107490674393286       0.29490792741240790      -0.25218316029964311      -0.39718912185315997      -0.50000048302644295       0.71414282075430202     
   8.7599999999998577       -1.6229009359603739       0.27496683431612889      -0.23391602079977708      -0.40040871172128517      -0.50000048302650524       0.71414282075430169     
   8.8099999999998566       -1.6341430093803795       0.25487156466590283      -0.21578928795982846      -0.40335776214822699      -0.50000048302655919       0.71414282075430158     
   8.8599999999998555       -1.6444820014175408       0.23463541699492016      -0.19779076828917042      -0.40604524755116828      -0.50000048302660627       0.71414282075430113     
   8.9099999999998545       -1.6539240264141495       0.21427126498663102      -0.17990867300461391      -0.40847919917596293      -0.50000048302664701       0.71414282075430069     
   8.9599999999998534       -1.6624746185089545       0.19379160295877979      -0.16213157595201225      -0.41066677058363132      -0.50000048302668232       0.71414282075430036     
   9.0099999999998523       -1.6701387487693009       0.17320858828903524      -0.14444837402450142      -0.41261429466065241      -0.50000048302671252       0.71414282075430013     
   9.0599999999998513       -1.6769208404003808       0.15253408118320647      -0.12684824978114781      -0.41432733304116237      -0.50000048302673827       0.71414282075429980     
   9.1099999999998502       -1.6828247821346671       0.13177968214615610      -0.10932063599169821      -0.41581071869150887      -0.50000048302676015       0.71414282075429936     
   9.1599999999998492       -1.6878539398913903       0.11095676748104248       -9.1855181852461679E-002 -0.41706859228877607      -0.50000048302677835       0.71414282075429913     
   9.2099999999998481       -1.6920111667835940        9.0076523113583828E-002  -7.4441720635207084E-002 -0.41810443292149208      -0.50000048302679279       0.71414282075429880     
   9.2599999999998470       -1.6952988115387739        6.9149977013945346E-002  -5.7070238545453768E-002 -0.41892108354991137      -0.50000048302680411       0.71414282075429869     
   9.3099999999998460       -1.6977187253882422        4.8188030469033652E-002  -3.9730844578780102E-002 -0.41952077158264250      -0.50000048302681266       0.71414282075429836     
   9.3599999999998449       -1.6992722674700451        2.7201488441986187E-002  -2.2413741173887825E-002 -0.41990512485392129      -0.50000048302681788       0.71414282075429836     
   9.4099999999998438       -1.6999603087804120        6.2010892431040221E-003  -5.1091954692317389E-003 -0.42007518321974918      -0.50000048302682065       0.71414282075429814     
   9.4599999999998428       -1.6997832346992217       -1.4802466272886859E-002   1.2192489023863034E-002 -0.42003140592987204      -0.50000048302682054       0.71414282075429791     
   9.5099999999998417       -1.6987409461057159       -3.5798485774752350E-002   2.9501000514457341E-002 -0.41977367487477008      -0.50000048302681754       0.71414282075429791     
   9.5599999999998406       -1.6968328590916313       -5.6776256582912833E-002   4.6826046972125356E-002 -0.41930129375118586      -0.50000048302681188       0.71414282075429758     
   9.6099999999998396       -1.6940579032699041       -7.7725016653726581E-002   6.4177384293912412E-002 -0.41861298313501333      -0.50000048302680311       0.71414282075429736     
   9.6599999999998385       -1.6904145186680848       -9.8633925213840096E-002   8.1564844779366430E-002 -0.41770687139542600      -0.50000048302679123       0.71414282075429714     
   9.7099999999998374       -1.6859006511864687      -0.11949203283384409        9.8998366098003721E-002 -0.41658048132774472      -0.50000048302677613       0.71414282075429691     
   9.7599999999998364       -1.6805137465916098      -0.14028825072288703       0.11648802093855580      -0.41523071232349279      -0.50000048302675748       0.71414282075429691     
   9.8099999999998353       -1.6742507430062563      -0.16101131901526294       0.13404404753625029      -0.41365381783303906      -0.50000048302673517       0.71414282075429647     
   9.8599999999998342       -1.6671080618467182      -0.18164977380607480       0.15167688128327431      -0.41184537780773273      -0.50000048302670874       0.71414282075429636     
   9.9099999999998332       -1.6590815971481565      -0.20219191267556297       0.16939718763854400      -0.40980026573285117      -0.50000048302667777       0.71414282075429614     
   9.9599999999998321       -1.6501667032071534      -0.22262575842018273       0.18721589656605581      -0.40751260977815618      -0.50000048302664135       0.71414282075429580     
   10.009999999999831       -1.6403581804590883      -0.24293902068251483       0.20514423874654067      -0.40497574749719073      -0.50000048302659938       0.71414282075429558     
