 # Time, x, y, dx, dy, e, L
  0.10000000000000001       0.24930943707146899       0.22458311397050285      -0.93953904666941057        2.0154897993473382      -0.50772907323596250       0.71348523209646675     
  0.20000000000000001       0.13182495061321930       0.39566180369823212       -1.3310066444233735        1.4159883500724175      -0.50952504179104907       0.71329108398407381     
  0.30000000000000004       -6.4072109244761311E-003  0.51281551341831688       -1.4028096746341530       0.95515132736964137      -0.50977230403801110       0.71326270750644449     
  0.40000000000000002      -0.14516482896155816       0.59150204508022686       -1.3625304409226677       0.63845759381920275      -0.50983028983881384       0.71325795488384869     
  0.50000000000000000      -0.27783251427143807       0.64364589304823028       -1.2881386053540103       0.41697146919813260      -0.50984887799644019       0.71325689134621106     
  0.69999999999999996      -0.51906572706100373       0.69614484321932091       -1.1248907830057462       0.13453101813711954      -0.50985887151735809       0.71325647703279327     
  0.79999999999999993      -0.62766481852639844       0.70468819528056836       -1.0478622993990243        4.0084705976619325E-002 -0.50986025984800454       0.71325643296354624     
  0.89999999999999991      -0.72879634088320822       0.70479509979398469      -0.97556428542213425       -3.5240962809469853E-002 -0.50986095940548948       0.71325641264428330     
  0.99999999999999989      -0.82293180249413900       0.69810479344894716      -0.90788987935094978       -9.6550073042496243E-002 -0.50986133542890755       0.71325640233848664     
   1.0999999999999999      -0.91051541170539496       0.68583622386997989      -0.84445255679013531      -0.14727948827605342      -0.50986154882307300       0.71325639668972685     
   1.2000000000000000      -0.99194809852246657       0.66892088556576623      -0.78479398423600599      -0.18981971611871315      -0.50986167562676332       0.71325639338786695     
   1.3000000000000000       -1.0675850321835809       0.64808758714738801      -0.72846508448089797      -0.22588103538200163      -0.50986175399901157       0.71325639135029806     
   1.4000000000000001       -1.1377382691980265       0.62391839630413404      -0.67505514251699505      -0.25671727496957053      -0.50986180410769055       0.71325639003317520     
   1.5000000000000002       -1.2026810764830458       0.59688669125411686      -0.62419934472882055      -0.28326720545466361      -0.50986183710232469       0.71325638914673251     
   1.6000000000000003       -1.2626525037279879       0.56738374452140738      -0.57557756804005300      -0.30624659719899977      -0.50986185939388640       0.71325638852858408     
   1.7000000000000004       -1.3178616441917419       0.53573774412774267      -0.52890993947789045      -0.32620979004567036      -0.50986187479834455       0.71325638808365599     
   1.8000000000000005       -1.3684913965527246       0.50222769856134242      -0.48395154365981996      -0.34359186981451589      -0.50986188565757007       0.71325638775410916     
   1.9000000000000006       -1.4147016995042023       0.46709380101249082      -0.44048726760982232      -0.35873818173536287      -0.50986189344834987       0.71325638750354337     
   2.0000000000000004       -1.4566322746189981       0.43054529330560720      -0.39832715259766877      -0.37192537608937709      -0.50986189912476587       0.71325638730834640     
   2.1000000000000005       -1.4944049343900487       0.39276653250122256      -0.35730234839003361      -0.38337666688374550      -0.50986190331665582       0.71325638715277651     
   2.2000000000000006       -1.5281255152079931       0.35392174519776587      -0.31726164875749380      -0.39327305553935599      -0.50986190644785689       0.71325638702607297     
   2.3000000000000007       -1.5578854903179111       0.31415881075547081      -0.27806854280184656      -0.40176168793885203      -0.50986190880842197       0.71325638692070503     
   2.4000000000000008       -1.5837633104972164       0.27361231793259527      -0.23959870496139005      -0.40896213815548421      -0.50986191059971331       0.71325638683128356     
   2.5000000000000009       -1.6058255125263805       0.23240607324088142      -0.20173784880898951      -0.41497116610118534      -0.50986191196312169       0.71325638675386560     
   2.6000000000000010       -1.6241276283896722       0.19065519337782791      -0.16437987726965120      -0.41986633160926640      -0.50986191299866934       0.71325638668549840     
   2.7000000000000011       -1.6387149218437156       0.14846788181286547      -0.12742527064983733      -0.42370873502506784      -0.50986191377722045       0.71325638662391611     
   2.8000000000000012       -1.6496229735526391       0.10594696674250678       -9.0779662136527633E-002 -0.42654507605861791      -0.50986191434856254       0.71325638656732859     
   2.9000000000000012       -1.6568781313196876        6.3191261395384751E-002  -5.4352557500322682E-002 -0.42840916687119129      -0.50986191474674769       0.71325638651427425     
   3.0000000000000013       -1.6604978379147795        2.0296796212342885E-002  -1.8056161422035741E-002 -0.42932299456046441      -0.50986191499355349       0.71325638646350997     
   3.1000000000000014       -1.6604908454658247       -2.2642035478387383E-002   1.8195722837958603E-002 -0.42929739730778105      -0.50986191510059375       0.71325638641392741     
   3.2000000000000015       -1.6568573222137553       -6.5531381829981916E-002   5.4488750716791337E-002 -0.42833239393697325      -0.50986191507038259       0.71325638636448163     
